time_min,vehicle_power_kw,dc_bus_voltage_v,current_a,efficiency,loss_kw,temperature_c,soc
35.800000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,35.9381584929888,0.5354666666666671
35.9,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,35.90113444232647,0.5352000000000005
36.0,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,35.86435721866856,0.5349333333333338
36.1,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,35.8278251765017,0.5346666666666672
36.2,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,35.791536681282615,0.5344000000000005
36.300000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,35.755490109365,0.5341333333333339
36.4,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,35.71968384792683,0.5338666666666673
36.5,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,35.68411629489825,0.5336000000000006
36.6,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,35.648785858889866,0.533333333333334
36.7,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,35.613690959121534,0.5330666666666674
36.800000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,35.57883002535166,0.5328000000000007
36.9,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,35.54420149780691,0.5325333333333341
37.0,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,35.509803827112464,0.5322666666666674
37.1,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,35.47563547422264,0.5320000000000008
37.2,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,35.44169491035209,0.5317333333333342
37.300000000000004,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,35.407980616907345,0.5314666666666675
37.4,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,35.374491085418896,0.5312000000000009
37.5,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,35.3412248174737,0.5309333333333343
37.6,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,35.30818032464814,0.5306666666666676
37.7,-80,801.5,-100.0,0.9639551020408162,2.9914171631331854,35.275356128441416,0.530400000000001
